conversation_id,type,facet,score,confidence,category,is_scoreable,note
45,casual,Judging Consequences,2,0.46,cognitive,True,
45,casual,Harmfulness,1,0.71,safety,True,
45,casual,Affinity,1,0.34,emotion,True,
45,casual,Abasement,2,0.37,other,True,
45,casual,Chronic pain presence,2,0.5,other,True,
45,casual,Initiative,2,0.46,other,True,
45,casual,Courageousness,1,0.49,personality,True,
45,casual,Joyfulness,2,0.5,emotion,True,
45,casual,Suspicion,2,0.47,other,True,
45,casual,Basophil count,N/A,0.0,physical,False,requires medical/biological data
45,casual,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
45,casual,Brazenness,2,0.49,personality,True,
45,casual,Talkativeness,1,0.33,other,True,
45,casual,Equitableness,2,0.33,other,True,
45,casual,Ideas generated/day,2,0.47,other,True,
45,casual,Originality,2,0.37,other,True,
45,casual,Fearfulness: Fear of physical dangers,1,0.84,emotion,True,
45,casual,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
45,casual,Public-transport km/week,2,0.51,other,True,
45,casual,Social Desirability Bias,2,0.38,safety,True,
45,casual,Disagreeableness,2,0.49,personality,True,
45,casual,Participation in Community Activities,2,0.43,social,True,
45,casual,Impudence,1,0.4,other,True,
45,casual,Analogies,1,0.48,other,True,
45,casual,Clumsiness,2,0.32,other,True,
45,casual,Tendency Toward Compromise or Confrontation,1,0.37,other,True,
45,casual,Robotics-interaction frequency,2,0.54,other,True,
45,casual,Casual lifestyle,1,0.5,other,True,
45,casual,Collectedness,1,0.35,other,True,
45,casual,Reliance on context,2,0.45,other,True,
45,casual,Delegation skills,2,0.43,social,True,
45,casual,Managing emotions,1,0.54,other,True,
45,casual,Scripture memorization verses,2,0.52,other,True,
45,casual,Conventional,1,0.43,other,True,
45,casual,Open-source contributions,1,0.38,social,True,
45,casual,Psychological construct: Social Conformity tendency,2,0.38,cognitive,True,
45,casual,Individuality,2,0.48,other,True,
45,casual,Attachment style: Secure,1,0.45,other,True,
45,casual,Intelligence Quotient (IQ),2,0.5,cognitive,True,
45,casual,Blog-subscriber count,2,0.36,other,True,
45,casual,Non-Verbal Communication Skills,3,0.67,linguistic,True,
45,casual,Drug-use history,2,0.48,other,True,
45,casual,Commute time/day,2,0.42,other,True,
45,casual,Decision-making speed,2,0.36,other,True,
45,casual,Psychological construct: Excuse-Making tendency,2,0.44,cognitive,True,
45,casual,Peer-to-peer lending usage,2,0.5,social,True,
45,casual,Psychological construct: Eye-Contact avoidance score,1,0.31,cognitive,True,
45,casual,Social-cognition variable: Faux Pas Recognition accuracy,2,0.37,social,True,
45,casual,Use of Nature as a Stress Reliever,1,0.7,other,True,
45,casual,Attitude toward learning,1,0.4,cognitive,True,
45,casual,Honesty-humility trait score,2,0.33,other,True,
45,casual,Digital-nomad months,2,0.39,other,True,
45,casual,Snacking Behavior,2,0.5,other,True,
45,casual,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
45,casual,Cloud-backup frequency,2,0.42,other,True,
45,casual,Learning Style,1,0.5,cognitive,True,
45,casual,Safety compliance,2,0.53,other,True,
45,casual,Sensationalism,2,0.46,other,True,
45,casual,Nationality,2,0.31,other,True,
45,casual,Drollness,1,0.33,other,True,
45,casual,Cooperation,1,0.52,social,True,
45,casual,Breakfast-skipping frequency,2,0.31,other,True,
45,casual,Impulsivity,1,0.75,personality,True,
45,casual,Museum visits/year,2,0.48,other,True,
45,casual,Choir participation years,2,0.31,social,True,
45,casual,Delegation Ability,2,0.32,social,True,
45,casual,Desire to influence others,1,0.34,social,True,
45,casual,Vivacity,2,0.42,personality,True,
45,casual,Genialness,2,0.44,emotion,True,
45,casual,Cognitive measure: Working Memory Index,2,0.54,cognitive,True,
45,casual,Ethical practices,2,0.47,other,True,
45,casual,Civility,1,0.48,social,True,
45,casual,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
45,casual,Classiness,2,0.35,personality,True,
45,casual,Control over situations,2,0.49,other,True,
45,casual,Time outdoors/day (h),1,0.33,other,True,
45,casual,Effeteness,1,0.46,other,True,
45,casual,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
45,casual,Psychological construct: Identity Diffusion level,1,0.49,cognitive,True,
45,casual,Learning through movement,2,0.36,cognitive,True,
45,casual,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
45,casual,Hatefulness,1,0.89,safety,True,
45,casual,Psychological construct: Perfectionistic Strivings,2,0.44,cognitive,True,
45,casual,Wake-time consistency,2,0.34,other,True,
45,casual,Social-cognition variable: Mentalizing network activation,1,0.41,cognitive,True,
45,casual,Patriotism,2,0.45,other,True,
45,casual,Servility,2,0.44,other,True,
45,casual,Stress Recovery Ability,1,0.86,other,True,
45,casual,Troubleshooting technical issues,2,0.48,other,True,
45,casual,Defense-mechanism tendency: Introjection,2,0.51,other,True,
45,casual,Irritability,1,0.34,emotion,True,
45,casual,Travel-companions diversity,1,0.48,social,True,
45,casual,Trust in others,2,0.48,social,True,
45,casual,Gamified-finance-app usage,2,0.47,other,True,
45,casual,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
45,casual,Comfort with Vulnerability,1,0.41,other,True,
45,casual,Anticipativeness,1,0.43,other,True,
45,casual,Home-security-system presence,1,0.51,other,True,
45,casual,HEXACO domain: Honesty-Humility,2,0.53,other,True,
45,casual,Eating Habits (Home-Cooked vs. Eating Out),1,0.35,other,True,
45,casual,Decision-Making Confidence,1,0.4,other,True,
45,casual,Alignment with societal roles,1,0.42,social,True,
45,casual,Connectedness: Belief in interconnections,1,0.42,other,True,
45,casual,Quirkiness,2,0.48,other,True,
45,casual,Creative resilience,2,0.54,other,True,
45,casual,Rapid cognitive processing,2,0.48,cognitive,True,
45,casual,Cordiality,2,0.38,emotion,True,
45,casual,Types of Mindfulness Techniques Used,2,0.32,other,True,
45,casual,Economic reasoning,1,0.44,cognitive,True,
45,casual,Conformity,1,0.43,other,True,
45,casual,Pet-enrichment activities count,1,0.54,other,True,
45,casual,Aestheticism,2,0.3,other,True,
45,casual,Type of Support Preferred (Emotional vs. Practical),1,0.48,emotion,True,
45,casual,Mental Arithmetic Speed,1,0.43,cognitive,True,
45,casual,Patience: Resistance to anger,1,0.31,emotion,True,
45,casual,Flawlessness,2,0.47,personality,True,
45,casual,Self-Efficacy,2,0.45,other,True,
45,casual,Spelling Accuracy,1,0.5,linguistic,True,
45,casual,Peacefulness,1,0.41,other,True,
45,casual,Doggedness,2,0.42,personality,True,
45,casual,Decency,2,0.35,personality,True,
45,casual,Processed-food frequency,1,0.38,other,True,
46,casual,Risktaking,2,0.35,safety,True,
46,casual,Naivety,1,0.5,other,True,
46,casual,Acidity,2,0.35,emotion,True,
46,casual,Common-sense,1,0.48,other,True,
46,casual,Hesitation,1,0.45,other,True,
46,casual,Discontentment,1,0.32,emotion,True,
46,casual,Overprotectiveness,2,0.33,other,True,
46,casual,Merriness,1,0.33,emotion,True,
46,casual,Emotionalism,1,0.42,emotion,True,
46,casual,Self-improvement,1,0.32,other,True,
46,casual,Statistical Reasoning,1,0.52,cognitive,True,
46,casual,Assertiveness and control in relationships,2,0.54,personality,True,
46,casual,Cunningness,2,0.54,other,True,
46,casual,Adventure-Seeking Behavior,2,0.54,other,True,
46,casual,Compassion Fatigue,2,0.35,emotion,True,
46,casual,Moroseness,1,0.88,emotion,True,
46,casual,Specialist,2,0.36,other,True,
46,casual,Aloofness,1,0.39,other,True,
46,casual,Genuine,1,0.44,personality,True,
46,casual,Determinedness,1,0.32,personality,True,
46,casual,Pure Challenge,2,0.36,other,True,
46,casual,Openness,2,0.31,personality,True,
46,casual,SelfEsteem,1,0.51,personality,True,
46,casual,Comparing alphanumeric data,2,0.41,other,True,
46,casual,Big-heartedness,1,0.33,other,True,
46,casual,Compulsive activities,1,0.45,other,True,
46,casual,Disrespect,1,0.76,other,True,
46,casual,FSH level,N/A,0.0,physical,False,requires medical/biological data
46,casual,Self Perspective,1,0.49,other,True,
46,casual,Desperation,1,0.9,emotion,True,
46,casual,Anatomy knowledge,1,0.47,other,True,
46,casual,Passive-Aggressive,1,0.9,safety,True,
46,casual,Presence of Spiritual Pain,1,0.43,other,True,
46,casual,Role of Spirituality in Community Involvement,2,0.44,social,True,
46,casual,Structure,1,0.3,other,True,
46,casual,Eco-tourism trips,1,0.42,other,True,
46,casual,Chivalrousness,1,0.31,personality,True,
46,casual,Pilgrimage participation count,2,0.32,social,True,
46,casual,Mindfulness facet: Observing,1,0.54,other,True,
46,casual,Submissiveness,1,0.43,personality,True,
46,casual,Training-cycle length,2,0.39,other,True,
46,casual,Sensitiveness,1,0.45,other,True,
46,casual,Negative Affect Frequency,2,0.44,emotion,True,
46,casual,Feedback-giving frequency,1,0.33,other,True,
46,casual,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
46,casual,Enthusiasm,1,0.32,emotion,True,
46,casual,Psychological construct: Social Desirability tendency,2,0.5,cognitive,True,
46,casual,Inattentiveness,2,0.54,other,True,
46,casual,Unassertiveness,1,0.42,personality,True,
46,casual,Decision-making decisiveness,2,0.5,cognitive,True,
46,casual,Sense-of-coherence score,1,0.35,cognitive,True,
46,casual,Justice-mindedness,1,0.3,other,True,
46,casual,Subscription count,1,0.5,other,True,
46,casual,Depression Symptoms,1,0.76,emotion,True,
46,casual,Spatial perception,1,0.42,cognitive,True,
46,casual,Brevity,1,0.34,linguistic,True,
46,casual,Orderliness,2,0.33,other,True,
46,casual,Multiculturalism,1,0.53,social,True,
46,casual,Creative risk-taking tendency,1,0.41,safety,True,
46,casual,Inefficiency,2,0.42,other,True,
46,casual,Network basics,2,0.43,other,True,
46,casual,Alphabetical filing skills,2,0.38,other,True,
46,casual,Work Styles,2,0.54,other,True,
46,casual,Character strength: Perseverance,1,0.45,other,True,
46,casual,Competition,1,0.38,other,True,
46,casual,Logical Sequence Identification,1,0.37,cognitive,True,
46,casual,Sustainable-transport usage,2,0.34,other,True,
46,casual,Hardworking,1,0.4,other,True,
46,casual,Emotional-intelligence measure: Impulsiveness,1,0.73,emotion,True,
46,casual,Dishonesty,1,0.89,safety,True,
46,casual,Preferred epistemology,1,0.44,cognitive,True,
46,casual,Memory for Sounds,1,0.37,cognitive,True,
46,casual,Sportsmanship rating,1,0.31,other,True,
46,casual,Immaturity,1,0.46,other,True,
46,casual,Health-literacy level,2,0.49,linguistic,True,
46,casual,Estimating Calculations,2,0.53,other,True,
46,casual,Depression: Feelings of sadness and hopelessness,1,0.73,emotion,True,
46,casual,Synthesis of information,2,0.52,cognitive,True,
46,casual,Ethical standards,2,0.47,other,True,
46,casual,High-spiritedness,2,0.45,other,True,
46,casual,Critical reasoning,1,0.51,cognitive,True,
46,casual,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
46,casual,Collaboration,2,0.33,social,True,
46,casual,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
46,casual,Social Boldness,2,0.41,personality,True,
46,casual,Auditory memory,1,0.41,cognitive,True,
46,casual,Organized lifestyle,2,0.44,other,True,
46,casual,Skill-endorsements count,2,0.43,other,True,
46,casual,Mysteriousness,2,0.37,other,True,
46,casual,Cultural Identity,1,0.54,social,True,
46,casual,Intrinsic Motivation,1,0.31,other,True,
46,casual,Impartial-mindedness,2,0.41,other,True,
46,casual,Burnout Symptoms,1,0.76,other,True,
46,casual,Holiness,1,0.43,other,True,
46,casual,Selfcontrol,1,0.46,personality,True,
46,casual,SelfDirectedness,2,0.43,other,True,
46,casual,Encouraging participation,2,0.35,social,True,
46,casual,Impracticalness,2,0.31,other,True,
46,casual,Meeting Deadlines,1,0.37,other,True,
46,casual,Data Analysis,1,0.52,other,True,
46,casual,Social Interaction Skills,1,0.41,social,True,
46,casual,Psychoticism,1,0.83,other,True,
46,casual,Ethical leadership rating,1,0.53,social,True,
46,casual,Slothfulness,2,0.55,other,True,
46,casual,Happiness,2,0.44,emotion,True,
46,casual,Contentment Levels,2,0.41,emotion,True,
46,casual,Neuroticism,1,0.83,personality,True,
46,casual,Desire for excellence,1,0.4,other,True,
46,casual,Perceiving,1,0.5,other,True,
46,casual,Liberalism,2,0.39,other,True,
46,casual,Inversion comfort level,1,0.55,other,True,
46,casual,Affection,1,0.49,emotion,True,
46,casual,Numeric Filing Skills,1,0.47,other,True,
46,casual,Martyrdom,1,0.42,other,True,
46,casual,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
46,casual,Seeking approval,1,0.54,other,True,
46,casual,Big Five facet Openness – Artistic Interests,2,0.33,personality,True,
46,casual,Psychological construct: Operant-Learning rate,2,0.4,cognitive,True,
46,casual,Psychological construct: Need for Achievement level,2,0.55,cognitive,True,
46,casual,Cantankerousness,1,0.75,other,True,
46,casual,Material properties knowledge,1,0.44,other,True,
46,casual,Hostility,1,0.8,emotion,True,
46,casual,Independence,2,0.5,other,True,
46,casual,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
46,casual,Well-being component: Engagement,1,0.39,other,True,
46,casual,Need for social interaction,1,0.48,social,True,
46,casual,Peer-collaboration hours,1,0.39,social,True,
46,casual,Arts and Humanities,2,0.4,other,True,
46,casual,Compassion,1,0.45,emotion,True,
46,casual,Information Retention,1,0.52,cognitive,True,
46,casual,Eye-contact duration,2,0.53,other,True,
46,casual,Self-righteousness,1,0.4,other,True,
46,casual,General Mood and Attitude,1,0.47,emotion,True,
46,casual,Serotonin transporter availability,1,0.31,other,True,
46,casual,Contribution to Group Goals,2,0.32,social,True,
46,casual,Dignity,1,0.51,other,True,
46,casual,Evaluating Solutions,2,0.38,cognitive,True,
46,casual,Input,1,0.33,other,True,
46,casual,Discreteness,2,0.41,other,True,
46,casual,Character strength: Social Intelligence,2,0.45,cognitive,True,
46,casual,Bravery,2,0.52,personality,True,
46,casual,Childhood Experiences,2,0.5,other,True,
46,casual,Data-sharing consent level,1,0.48,other,True,
46,casual,Vision-check frequency,N/A,0.0,physical,False,requires medical/biological data
46,casual,Physical-violence exposure,1,0.7,safety,True,
46,casual,Macronutrient ratio: fat,N/A,0.0,physical,False,requires medical/biological data
46,casual,Cooking and Culinary Arts,2,0.53,other,True,
46,casual,Language use,3,0.76,linguistic,True,
46,casual,Dance-style mastery diversity,1,0.52,social,True,
46,casual,Satya Adherence,1,0.55,other,True,
46,casual,Ethnocentrism,2,0.48,other,True,
46,casual,Emotional Boundaries,1,0.48,emotion,True,
46,casual,Creativity in solutions,2,0.55,cognitive,True,
46,casual,Psychological construct: Hope scale,2,0.35,cognitive,True,
46,casual,Depression (DEP),1,0.85,emotion,True,
46,casual,Understanding Mathematical Concepts,2,0.36,cognitive,True,
46,casual,Hypomania (Ma),2,0.41,other,True,
46,casual,Goal-Directed Behavior,1,0.53,other,True,
46,casual,Depth of Emotional Connections,2,0.48,emotion,True,
46,casual,Binding foundations index,2,0.51,other,True,
46,casual,Ego Dissolution Frequency,2,0.36,other,True,
46,casual,Activator: Turning thoughts into action,2,0.51,other,True,
46,casual,Exemplariness,2,0.41,other,True,
46,casual,Frankness,1,0.37,personality,True,
46,casual,Psychological construct: Psychological Safety climate,2,0.38,cognitive,True,
46,casual,Psychological construct: Self-Compassion total,2,0.34,emotion,True,
46,casual,Psychological construct: Executive-Function composite,2,0.52,cognitive,True,
46,casual,Rebelliousness,1,0.36,personality,True,
46,casual,Volunteer Work,2,0.34,other,True,
46,casual,Intellect,1,0.48,other,True,
46,casual,Use of Mathematical Formulas,1,0.32,cognitive,True,
46,casual,Coarseness,1,0.84,other,True,
46,casual,Sensitivity,1,0.33,other,True,
46,casual,Divided Attention Ability,1,0.3,cognitive,True,
46,casual,Psychological construct: Acculturative Stress score,1,0.89,cognitive,True,
46,casual,Dauntlessness,1,0.37,personality,True,
46,casual,Concreteness,2,0.54,other,True,
46,casual,Hysteria (Hy),2,0.53,other,True,
46,casual,Sentence Structure,2,0.4,linguistic,True,
46,casual,Esteem Needs,2,0.32,personality,True,
46,casual,Understanding mechanical concepts,2,0.33,other,True,
46,casual,Auditory Memory Recall,2,0.46,cognitive,True,
46,casual,Storytelling proficiency,2,0.4,linguistic,True,
46,casual,Music-lessons years,2,0.38,other,True,
46,casual,Warmheartedness,1,0.44,emotion,True,
46,casual,Self-effacement,1,0.4,other,True,
46,casual,Outspokenness,2,0.39,personality,True,
46,casual,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
46,casual,Comprehension of spoken information,2,0.42,cognitive,True,
46,casual,Blissfulness,2,0.49,emotion,True,
46,casual,Sequential Memory Recall,2,0.53,cognitive,True,
46,casual,Withdrawnness,2,0.48,other,True,
46,casual,Conservatism,2,0.4,other,True,
46,casual,Ardency,2,0.42,personality,True,
46,casual,Aesthetic Appreciation,2,0.31,other,True,
46,casual,Value orientation: Universalism,2,0.33,other,True,
46,casual,Perseverance,2,0.51,other,True,
46,casual,Regularity of Self-Reflection,1,0.45,other,True,
46,casual,Controlling Reactions,2,0.38,safety,True,
46,casual,Psychological construct: Cultural Intelligence – Behavioral,2,0.53,cognitive,True,
46,casual,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
46,casual,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
46,casual,Significance: Desire to make an impact,1,0.42,other,True,
46,casual,Psychological construct: Resilience-Trait score,1,0.37,cognitive,True,
46,casual,Boredom Susceptibility,2,0.43,other,True,
46,casual,Psychological construct: Consummatory Pleasure scale,2,0.55,cognitive,True,
46,casual,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
46,casual,Passport-stamps count,2,0.39,other,True,
46,casual,Local-food sourcing %,2,0.34,other,True,
46,casual,Patient care orientation,1,0.41,other,True,
46,casual,Soft-skill training hours,2,0.47,other,True,
46,casual,Graffiti appreciation,2,0.52,other,True,
46,casual,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
46,casual,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
46,casual,Social-cognition variable: Cognitive Empathy,1,0.45,cognitive,True,
46,casual,Kink-interest diversity,2,0.5,social,True,
46,casual,Judging Consequences,1,0.46,cognitive,True,
46,casual,Harmfulness,1,0.76,safety,True,
46,casual,Affinity,1,0.39,emotion,True,
46,casual,Abasement,2,0.33,other,True,
46,casual,Chronic pain presence,2,0.52,other,True,
46,casual,Initiative,2,0.35,other,True,
46,casual,Courageousness,1,0.36,personality,True,
46,casual,Joyfulness,1,0.36,emotion,True,
46,casual,Suspicion,1,0.35,other,True,
46,casual,Basophil count,N/A,0.0,physical,False,requires medical/biological data
46,casual,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
46,casual,Brazenness,1,0.55,personality,True,
46,casual,Talkativeness,1,0.36,other,True,
46,casual,Equitableness,1,0.52,other,True,
46,casual,Ideas generated/day,1,0.53,other,True,
46,casual,Originality,2,0.47,other,True,
46,casual,Fearfulness: Fear of physical dangers,1,0.8,emotion,True,
46,casual,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
46,casual,Public-transport km/week,2,0.39,other,True,
46,casual,Social Desirability Bias,2,0.38,safety,True,
46,casual,Disagreeableness,1,0.47,personality,True,
46,casual,Participation in Community Activities,2,0.34,social,True,
46,casual,Impudence,2,0.33,other,True,
46,casual,Analogies,1,0.37,other,True,
46,casual,Clumsiness,2,0.45,other,True,
46,casual,Tendency Toward Compromise or Confrontation,2,0.39,other,True,
46,casual,Robotics-interaction frequency,1,0.38,other,True,
46,casual,Casual lifestyle,2,0.54,other,True,
46,casual,Collectedness,1,0.46,other,True,
46,casual,Reliance on context,2,0.48,other,True,
46,casual,Delegation skills,1,0.46,social,True,
46,casual,Managing emotions,2,0.39,other,True,
46,casual,Scripture memorization verses,2,0.54,other,True,
46,casual,Conventional,2,0.54,other,True,
46,casual,Open-source contributions,1,0.46,social,True,
46,casual,Psychological construct: Social Conformity tendency,1,0.5,cognitive,True,
46,casual,Individuality,2,0.48,other,True,
46,casual,Attachment style: Secure,2,0.47,other,True,
46,casual,Intelligence Quotient (IQ),1,0.42,cognitive,True,
46,casual,Blog-subscriber count,1,0.38,other,True,
46,casual,Non-Verbal Communication Skills,3,0.74,linguistic,True,
46,casual,Drug-use history,1,0.49,other,True,
46,casual,Commute time/day,2,0.33,other,True,
46,casual,Decision-making speed,2,0.53,other,True,
46,casual,Psychological construct: Excuse-Making tendency,2,0.46,cognitive,True,
46,casual,Peer-to-peer lending usage,2,0.48,social,True,
46,casual,Psychological construct: Eye-Contact avoidance score,1,0.45,cognitive,True,
46,casual,Social-cognition variable: Faux Pas Recognition accuracy,2,0.5,social,True,
46,casual,Use of Nature as a Stress Reliever,1,0.81,other,True,
46,casual,Attitude toward learning,2,0.51,cognitive,True,
46,casual,Honesty-humility trait score,2,0.54,other,True,
46,casual,Digital-nomad months,2,0.35,other,True,
46,casual,Snacking Behavior,2,0.44,other,True,
46,casual,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
46,casual,Cloud-backup frequency,1,0.32,other,True,
46,casual,Learning Style,1,0.33,cognitive,True,
46,casual,Safety compliance,2,0.5,other,True,
46,casual,Sensationalism,1,0.47,other,True,
46,casual,Nationality,2,0.51,other,True,
46,casual,Drollness,1,0.51,other,True,
46,casual,Cooperation,1,0.44,social,True,
46,casual,Breakfast-skipping frequency,2,0.34,other,True,
46,casual,Impulsivity,1,0.87,personality,True,
46,casual,Museum visits/year,2,0.46,other,True,
46,casual,Choir participation years,1,0.46,social,True,
46,casual,Delegation Ability,2,0.48,social,True,
46,casual,Desire to influence others,2,0.34,social,True,
46,casual,Vivacity,2,0.5,personality,True,
46,casual,Genialness,2,0.4,emotion,True,
46,casual,Cognitive measure: Working Memory Index,1,0.34,cognitive,True,
46,casual,Ethical practices,1,0.4,other,True,
46,casual,Civility,2,0.4,social,True,
46,casual,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
46,casual,Classiness,1,0.45,personality,True,
46,casual,Control over situations,2,0.31,other,True,
46,casual,Time outdoors/day (h),1,0.37,other,True,
46,casual,Effeteness,1,0.4,other,True,
46,casual,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
46,casual,Psychological construct: Identity Diffusion level,2,0.36,cognitive,True,
46,casual,Learning through movement,1,0.54,cognitive,True,
46,casual,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
46,casual,Hatefulness,1,0.83,safety,True,
46,casual,Psychological construct: Perfectionistic Strivings,2,0.38,cognitive,True,
46,casual,Wake-time consistency,2,0.32,other,True,
46,casual,Social-cognition variable: Mentalizing network activation,2,0.52,cognitive,True,
46,casual,Patriotism,1,0.34,other,True,
46,casual,Servility,2,0.43,other,True,
46,casual,Stress Recovery Ability,1,0.77,other,True,
46,casual,Troubleshooting technical issues,2,0.37,other,True,
46,casual,Defense-mechanism tendency: Introjection,1,0.49,other,True,
46,casual,Irritability,1,0.48,emotion,True,
46,casual,Travel-companions diversity,1,0.54,social,True,
46,casual,Trust in others,1,0.51,social,True,
46,casual,Gamified-finance-app usage,2,0.31,other,True,
46,casual,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
46,casual,Comfort with Vulnerability,2,0.37,other,True,
46,casual,Anticipativeness,2,0.53,other,True,
46,casual,Home-security-system presence,1,0.32,other,True,
46,casual,HEXACO domain: Honesty-Humility,1,0.42,other,True,
46,casual,Eating Habits (Home-Cooked vs. Eating Out),1,0.47,other,True,
46,casual,Decision-Making Confidence,1,0.36,other,True,
46,casual,Alignment with societal roles,2,0.48,social,True,
46,casual,Connectedness: Belief in interconnections,1,0.53,other,True,
46,casual,Quirkiness,1,0.49,other,True,
46,casual,Creative resilience,2,0.42,other,True,
46,casual,Rapid cognitive processing,1,0.42,cognitive,True,
46,casual,Cordiality,2,0.39,emotion,True,
46,casual,Types of Mindfulness Techniques Used,2,0.4,other,True,
46,casual,Economic reasoning,2,0.33,cognitive,True,
46,casual,Conformity,2,0.42,other,True,
46,casual,Pet-enrichment activities count,1,0.38,other,True,
46,casual,Aestheticism,2,0.44,other,True,
46,casual,Type of Support Preferred (Emotional vs. Practical),1,0.37,emotion,True,
46,casual,Mental Arithmetic Speed,1,0.34,cognitive,True,
46,casual,Patience: Resistance to anger,2,0.4,emotion,True,
46,casual,Flawlessness,1,0.38,personality,True,
46,casual,Self-Efficacy,1,0.45,other,True,
46,casual,Spelling Accuracy,1,0.45,linguistic,True,
46,casual,Peacefulness,1,0.42,other,True,
46,casual,Doggedness,1,0.51,personality,True,
46,casual,Decency,1,0.39,personality,True,
46,casual,Processed-food frequency,1,0.35,other,True,
47,casual,Risktaking,2,0.51,safety,True,
47,casual,Naivety,1,0.46,other,True,
47,casual,Acidity,1,0.41,emotion,True,
47,casual,Common-sense,2,0.45,other,True,
47,casual,Hesitation,2,0.43,other,True,
47,casual,Discontentment,2,0.5,emotion,True,
47,casual,Overprotectiveness,2,0.35,other,True,
47,casual,Merriness,1,0.51,emotion,True,
47,casual,Emotionalism,1,0.36,emotion,True,
47,casual,Self-improvement,1,0.47,other,True,
47,casual,Statistical Reasoning,1,0.34,cognitive,True,
47,casual,Assertiveness and control in relationships,2,0.39,personality,True,
47,casual,Cunningness,1,0.44,other,True,
47,casual,Adventure-Seeking Behavior,2,0.38,other,True,
47,casual,Compassion Fatigue,1,0.54,emotion,True,
47,casual,Moroseness,1,0.85,emotion,True,
47,casual,Specialist,2,0.54,other,True,
47,casual,Aloofness,1,0.55,other,True,
47,casual,Genuine,1,0.51,personality,True,
47,casual,Determinedness,2,0.51,personality,True,
47,casual,Pure Challenge,2,0.45,other,True,
47,casual,Openness,1,0.3,personality,True,
47,casual,SelfEsteem,2,0.51,personality,True,
47,casual,Comparing alphanumeric data,1,0.4,other,True,
47,casual,Big-heartedness,1,0.4,other,True,
47,casual,Compulsive activities,2,0.36,other,True,
47,casual,Disrespect,1,0.81,other,True,
47,casual,FSH level,N/A,0.0,physical,False,requires medical/biological data
47,casual,Self Perspective,2,0.45,other,True,
47,casual,Desperation,1,0.84,emotion,True,
47,casual,Anatomy knowledge,1,0.46,other,True,
47,casual,Passive-Aggressive,1,0.73,safety,True,
47,casual,Presence of Spiritual Pain,2,0.4,other,True,
47,casual,Role of Spirituality in Community Involvement,1,0.38,social,True,
47,casual,Structure,2,0.43,other,True,
47,casual,Eco-tourism trips,2,0.53,other,True,
47,casual,Chivalrousness,2,0.47,personality,True,
47,casual,Pilgrimage participation count,1,0.31,social,True,
47,casual,Mindfulness facet: Observing,1,0.35,other,True,
47,casual,Submissiveness,2,0.35,personality,True,
47,casual,Training-cycle length,1,0.31,other,True,
47,casual,Sensitiveness,1,0.52,other,True,
47,casual,Negative Affect Frequency,2,0.35,emotion,True,
47,casual,Feedback-giving frequency,1,0.39,other,True,
47,casual,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
47,casual,Enthusiasm,2,0.46,emotion,True,
47,casual,Psychological construct: Social Desirability tendency,2,0.53,cognitive,True,
47,casual,Inattentiveness,2,0.37,other,True,
47,casual,Unassertiveness,2,0.44,personality,True,
47,casual,Decision-making decisiveness,1,0.42,cognitive,True,
47,casual,Sense-of-coherence score,2,0.54,cognitive,True,
47,casual,Justice-mindedness,1,0.36,other,True,
47,casual,Subscription count,2,0.5,other,True,
47,casual,Depression Symptoms,1,0.84,emotion,True,
47,casual,Spatial perception,2,0.39,cognitive,True,
47,casual,Brevity,2,0.51,linguistic,True,
47,casual,Orderliness,2,0.53,other,True,
47,casual,Multiculturalism,1,0.38,social,True,
47,casual,Creative risk-taking tendency,2,0.48,safety,True,
47,casual,Inefficiency,2,0.33,other,True,
47,casual,Network basics,2,0.42,other,True,
47,casual,Alphabetical filing skills,2,0.54,other,True,
